,src,iso_code,region,trg,weighted,log-weight,norm-log-weight,days_since_100_cases_in_China_2019
1235,Belarus,BLR,Europe,France,2.0,0.6931471805599453,0.11090398820673722,73.0
1236,Belarus,BLR,Europe,Georgia,3.0,1.0986122886681098,0.17577866248809984,73.0
1237,Belarus,BLR,Europe,Germany,4.0,1.3862943611198906,0.22180797641347444,73.0
1238,Belarus,BLR,Europe,Hungary,1.0,0.0,0.0,73.0
1239,Belarus,BLR,Europe,Iran (Islamic Republic of),1.0,0.0,0.0,73.0
1240,Belarus,BLR,Europe,Israel,1.0,0.0,0.0,73.0
1241,Belarus,BLR,Europe,Italy,2.0,0.6931471805599453,0.11090398820673722,73.0
1242,Belarus,BLR,Europe,Kazakhstan,1.0,0.0,0.0,73.0
1243,Belarus,BLR,Europe,Latvia,2.0,0.6931471805599453,0.11090398820673722,73.0
1244,Belarus,BLR,Europe,Lebanon,1.0,0.0,0.0,73.0
1245,Belarus,BLR,Europe,Lithuania,1.0,0.0,0.0,73.0
1246,Belarus,BLR,Europe,Netherlands,1.0,0.0,0.0,73.0
1247,Belarus,BLR,Europe,Poland,2.0,0.6931471805599453,0.11090398820673722,73.0
1248,Belarus,BLR,Europe,Russian Federation,12.0,2.4849066497880004,0.3975866389015743,73.0
1249,Belarus,BLR,Europe,Spain,1.0,0.0,0.0,73.0
1250,Belarus,BLR,Europe,Sweden,1.0,0.0,0.0,73.0
1251,Belarus,BLR,Europe,Switzerland,1.0,0.0,0.0,73.0
1252,Belarus,BLR,Europe,Turkey,2.0,0.6931471805599453,0.11090398820673722,73.0
1253,Belarus,BLR,Europe,Turkmenistan,1.0,0.0,0.0,73.0
1254,Belarus,BLR,Europe,Ukraine,2.0,0.6931471805599453,0.11090398820673722,73.0
1255,Belarus,BLR,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,73.0
1256,Belarus,BLR,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,73.0
1369,Belgium,BEL,Europe,Algeria,1.0,0.0,0.0,47.0
1370,Belgium,BEL,Europe,Angola,4.0,1.3862943611198906,0.22180797641347444,47.0
1371,Belgium,BEL,Europe,Austria,2.0,0.6931471805599453,0.11090398820673722,47.0
1372,Belgium,BEL,Europe,Benin,4.0,1.3862943611198906,0.22180797641347444,47.0
1373,Belgium,BEL,Europe,Bulgaria,4.0,1.3862943611198906,0.22180797641347444,47.0
1374,Belgium,BEL,Europe,Burkina Faso,4.0,1.3862943611198906,0.22180797641347444,47.0
1375,Belgium,BEL,Europe,Burundi,4.0,1.3862943611198906,0.22180797641347444,47.0
1376,Belgium,BEL,Europe,Cameroon,9.0,2.1972245773362196,0.3515573249761997,47.0
1377,Belgium,BEL,Europe,Canada,7.0,1.9459101490553132,0.3113468571680022,47.0
1378,Belgium,BEL,Europe,China,2.0,0.6931471805599453,0.11090398820673722,47.0
1379,Belgium,BEL,Europe,"Congo, Democratic Republic of the",1.0,0.0,0.0,47.0
1380,Belgium,BEL,Europe,Côte d'Ivoire,3.0,1.0986122886681098,0.17577866248809984,47.0
1381,Belgium,BEL,Europe,Croatia,5.0,1.6094379124341003,0.25751108605227985,47.0
1382,Belgium,BEL,Europe,Cyprus,2.0,0.6931471805599453,0.11090398820673722,47.0
1383,Belgium,BEL,Europe,Czechia,4.0,1.3862943611198906,0.22180797641347444,47.0
1384,Belgium,BEL,Europe,Denmark,5.0,1.6094379124341003,0.25751108605227985,47.0
1385,Belgium,BEL,Europe,Egypt,2.0,0.6931471805599453,0.11090398820673722,47.0
1386,Belgium,BEL,Europe,Estonia,2.0,0.6931471805599453,0.11090398820673722,47.0
1387,Belgium,BEL,Europe,Finland,1.0,0.0,0.0,47.0
1388,Belgium,BEL,Europe,France,37.0,3.6109179126442243,0.5777491546252606,47.0
1389,Belgium,BEL,Europe,Germany,15.0,2.70805020110221,0.4332897485403797,47.0
1390,Belgium,BEL,Europe,Greece,20.0,2.995732273553991,0.4793190624657543,47.0
1391,Belgium,BEL,Europe,Hungary,3.0,1.0986122886681098,0.17577866248809984,47.0
1392,Belgium,BEL,Europe,Iceland,1.0,0.0,0.0,47.0
1393,Belgium,BEL,Europe,India,4.0,1.3862943611198906,0.22180797641347444,47.0
1394,Belgium,BEL,Europe,Ireland,3.0,1.0986122886681098,0.17577866248809984,47.0
1395,Belgium,BEL,Europe,Israel,2.0,0.6931471805599453,0.11090398820673722,47.0
1396,Belgium,BEL,Europe,Italy,44.0,3.784189633918261,0.6054727398488391,47.0
1397,Belgium,BEL,Europe,Latvia,2.0,0.6931471805599453,0.11090398820673722,47.0
1398,Belgium,BEL,Europe,Lebanon,1.0,0.0,0.0,47.0
1399,Belgium,BEL,Europe,Lithuania,5.0,1.6094379124341003,0.25751108605227985,47.0
1400,Belgium,BEL,Europe,North Macedonia,1.0,0.0,0.0,47.0
1401,Belgium,BEL,Europe,Malta,2.0,0.6931471805599453,0.11090398820673722,47.0
1402,Belgium,BEL,Europe,Montenegro,2.0,0.6931471805599453,0.11090398820673722,47.0
1403,Belgium,BEL,Europe,Morocco,22.0,3.091042453358316,0.4945687516421019,47.0
1404,Belgium,BEL,Europe,Netherlands,1.0,0.0,0.0,47.0
1405,Belgium,BEL,Europe,Norway,3.0,1.0986122886681098,0.17577866248809984,47.0
1406,Belgium,BEL,Europe,Poland,6.0,1.791759469228055,0.28668265069483706,47.0
1407,Belgium,BEL,Europe,Portugal,18.0,2.8903717578961645,0.4624613131829369,47.0
1408,Belgium,BEL,Europe,Qatar,1.0,0.0,0.0,47.0
1409,Belgium,BEL,Europe,Romania,4.0,1.3862943611198906,0.22180797641347444,47.0
1410,Belgium,BEL,Europe,Russian Federation,2.0,0.6931471805599453,0.11090398820673722,47.0
1411,Belgium,BEL,Europe,Rwanda,5.0,1.6094379124341003,0.25751108605227985,47.0
1412,Belgium,BEL,Europe,Senegal,5.0,1.6094379124341003,0.25751108605227985,47.0
1413,Belgium,BEL,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,47.0
1414,Belgium,BEL,Europe,Sierra Leone,3.0,1.0986122886681098,0.17577866248809984,47.0
1415,Belgium,BEL,Europe,Slovakia,1.0,0.0,0.0,47.0
1416,Belgium,BEL,Europe,Slovenia,3.0,1.0986122886681098,0.17577866248809984,47.0
1417,Belgium,BEL,Europe,Spain,57.0,4.04305126783455,0.6468907653421219,47.0
1418,Belgium,BEL,Europe,Sweden,7.0,1.9459101490553132,0.3113468571680022,47.0
1419,Belgium,BEL,Europe,Switzerland,6.0,1.791759469228055,0.28668265069483706,47.0
1420,Belgium,BEL,Europe,Thailand,2.0,0.6931471805599453,0.11090398820673722,47.0
1421,Belgium,BEL,Europe,Tunisia,4.0,1.3862943611198906,0.22180797641347444,47.0
1422,Belgium,BEL,Europe,Turkey,8.0,2.0794415416798357,0.33271196462021163,47.0
1423,Belgium,BEL,Europe,Ukraine,2.0,0.6931471805599453,0.11090398820673722,47.0
1424,Belgium,BEL,Europe,United Arab Emirates,3.0,1.0986122886681098,0.17577866248809984,47.0
1425,Belgium,BEL,Europe,United Kingdom of Great Britain and Northern Ireland,17.0,2.833213344056216,0.4533159307415043,47.0
1426,Belgium,BEL,Europe,United States of America,21.0,3.044522437723423,0.48712551965610207,47.0
1601,Belize,BLZ,Americas,El Salvador,1.0,0.0,0.0,999.0
1602,Belize,BLZ,Americas,Guatemala,2.0,0.6931471805599453,0.11090398820673722,999.0
1603,Belize,BLZ,Americas,Honduras,2.0,0.6931471805599453,0.11090398820673722,999.0
1604,Belize,BLZ,Americas,Mexico,2.0,0.6931471805599453,0.11090398820673722,999.0
1605,Belize,BLZ,Americas,United States of America,10.0,2.302585092994046,0.3684150742590171,999.0
1611,Benin,BEN,Africa,Burkina Faso,1.0,0.0,0.0,110.0
1612,Benin,BEN,Africa,Cameroon,4.0,1.3862943611198906,0.22180797641347444,110.0
1613,Benin,BEN,Africa,Congo,7.0,1.9459101490553132,0.3113468571680022,110.0
1614,Benin,BEN,Africa,Côte d'Ivoire,8.0,2.0794415416798357,0.33271196462021163,110.0
1615,Benin,BEN,Africa,Equatorial Guinea,2.0,0.6931471805599453,0.11090398820673722,110.0
1616,Benin,BEN,Africa,Ethiopia,1.0,0.0,0.0,110.0
1617,Benin,BEN,Africa,France,1.0,0.0,0.0,110.0
1618,Benin,BEN,Africa,Gabon,3.0,1.0986122886681098,0.17577866248809984,110.0
1619,Benin,BEN,Africa,Ghana,1.0,0.0,0.0,110.0
1620,Benin,BEN,Africa,Kenya,1.0,0.0,0.0,110.0
1621,Benin,BEN,Africa,Mali,3.0,1.0986122886681098,0.17577866248809984,110.0
1622,Benin,BEN,Africa,Niger,1.0,0.0,0.0,110.0
1623,Benin,BEN,Africa,Nigeria,3.0,1.0986122886681098,0.17577866248809984,110.0
1624,Benin,BEN,Africa,Senegal,2.0,0.6931471805599453,0.11090398820673722,110.0
1625,Benin,BEN,Africa,Togo,3.0,1.0986122886681098,0.17577866248809984,110.0
1671,Bermuda,BMU,Americas,Canada,2.0,0.6931471805599453,0.11090398820673722,100.0
1672,Bermuda,BMU,Americas,United Kingdom of Great Britain and Northern Ireland,2.0,0.6931471805599453,0.11090398820673722,100.0
1673,Bermuda,BMU,Americas,United States of America,11.0,2.3978952727983707,0.3836647634353647,100.0
1674,Bhutan,BTN,Asia,Bangladesh,1.0,0.0,0.0,999.0
1675,Bhutan,BTN,Asia,India,3.0,1.0986122886681098,0.17577866248809984,999.0
1676,Bhutan,BTN,Asia,Nepal,1.0,0.0,0.0,999.0
1680,Bolivia,BOL,Americas,Argentina,2.0,0.6931471805599453,0.11090398820673722,73.0
1681,Bolivia,BOL,Americas,Brazil,2.0,0.6931471805599453,0.11090398820673722,73.0
1682,Bolivia,BOL,Americas,Chile,3.0,1.0986122886681098,0.17577866248809984,73.0
1683,Bolivia,BOL,Americas,Colombia,1.0,0.0,0.0,73.0
1684,Bolivia,BOL,Americas,Panama,1.0,0.0,0.0,73.0
1685,Bolivia,BOL,Americas,Paraguay,2.0,0.6931471805599453,0.11090398820673722,73.0
1686,Bolivia,BOL,Americas,Peru,8.0,2.0794415416798357,0.33271196462021163,73.0
1687,Bolivia,BOL,Americas,Spain,2.0,0.6931471805599453,0.11090398820673722,73.0
1688,Bolivia,BOL,Americas,United States of America,2.0,0.6931471805599453,0.11090398820673722,73.0
1725,Bosnia and Herzegovina,BIH,Europe,Austria,1.0,0.0,0.0,65.0
1726,Bosnia and Herzegovina,BIH,Europe,Croatia,1.0,0.0,0.0,65.0
1727,Bosnia and Herzegovina,BIH,Europe,Denmark,1.0,0.0,0.0,65.0
1728,Bosnia and Herzegovina,BIH,Europe,Germany,4.0,1.3862943611198906,0.22180797641347444,65.0
1729,Bosnia and Herzegovina,BIH,Europe,Italy,1.0,0.0,0.0,65.0
1730,Bosnia and Herzegovina,BIH,Europe,Serbia,3.0,1.0986122886681098,0.17577866248809984,65.0
1731,Bosnia and Herzegovina,BIH,Europe,Slovenia,1.0,0.0,0.0,65.0
1732,Bosnia and Herzegovina,BIH,Europe,Sweden,1.0,0.0,0.0,65.0
1733,Bosnia and Herzegovina,BIH,Europe,Switzerland,1.0,0.0,0.0,65.0
1734,Bosnia and Herzegovina,BIH,Europe,Turkey,4.0,1.3862943611198906,0.22180797641347444,65.0
1755,Botswana,BWA,Africa,Kenya,1.0,0.0,0.0,161.0
1756,Botswana,BWA,Africa,Namibia,1.0,0.0,0.0,161.0
1757,Botswana,BWA,Africa,South Africa,9.0,2.1972245773362196,0.3515573249761997,161.0
1758,Botswana,BWA,Africa,Zambia,1.0,0.0,0.0,161.0
1759,Botswana,BWA,Africa,Zimbabwe,2.0,0.6931471805599453,0.11090398820673722,161.0
1775,Brazil,BRA,Americas,Angola,2.0,0.6931471805599453,0.11090398820673722,57.0
1776,Brazil,BRA,Americas,Argentina,29.0,3.367295829986474,0.5387694669921819,57.0
1777,Brazil,BRA,Americas,Barbados,1.0,0.0,0.0,57.0
1778,Brazil,BRA,Americas,Bolivia,3.0,1.0986122886681098,0.17577866248809984,57.0
1779,Brazil,BRA,Americas,Canada,2.0,0.6931471805599453,0.11090398820673722,57.0
1780,Brazil,BRA,Americas,Cabo Verde,1.0,0.0,0.0,57.0
1781,Brazil,BRA,Americas,Chile,6.0,1.791759469228055,0.28668265069483706,57.0
1782,Brazil,BRA,Americas,Colombia,4.0,1.3862943611198906,0.22180797641347444,57.0
1783,Brazil,BRA,Americas,Dominican Republic,4.0,1.3862943611198906,0.22180797641347444,57.0
1784,Brazil,BRA,Americas,Ecuador,1.0,0.0,0.0,57.0
1785,Brazil,BRA,Americas,France,4.0,1.3862943611198906,0.22180797641347444,57.0
1786,Brazil,BRA,Americas,French Guiana,1.0,0.0,0.0,57.0
1787,Brazil,BRA,Americas,Germany,8.0,2.0794415416798357,0.33271196462021163,57.0
1788,Brazil,BRA,Americas,Italy,4.0,1.3862943611198906,0.22180797641347444,57.0
1789,Brazil,BRA,Americas,Mexico,2.0,0.6931471805599453,0.11090398820673722,57.0
1790,Brazil,BRA,Americas,Morocco,1.0,0.0,0.0,57.0
1791,Brazil,BRA,Americas,Netherlands,2.0,0.6931471805599453,0.11090398820673722,57.0
1792,Brazil,BRA,Americas,Panama,7.0,1.9459101490553132,0.3113468571680022,57.0
1793,Brazil,BRA,Americas,Paraguay,5.0,1.6094379124341003,0.25751108605227985,57.0
1794,Brazil,BRA,Americas,Peru,10.0,2.302585092994046,0.3684150742590171,57.0
1795,Brazil,BRA,Americas,Portugal,12.0,2.4849066497880004,0.3975866389015743,57.0
1796,Brazil,BRA,Americas,Qatar,1.0,0.0,0.0,57.0
1797,Brazil,BRA,Americas,South Africa,2.0,0.6931471805599453,0.11090398820673722,57.0
1798,Brazil,BRA,Americas,Spain,8.0,2.0794415416798357,0.33271196462021163,57.0
1799,Brazil,BRA,Americas,Suriname,1.0,0.0,0.0,57.0
1800,Brazil,BRA,Americas,Switzerland,1.0,0.0,0.0,57.0
1801,Brazil,BRA,Americas,Togo,1.0,0.0,0.0,57.0
1802,Brazil,BRA,Americas,Turkey,1.0,0.0,0.0,57.0
1803,Brazil,BRA,Americas,United Arab Emirates,3.0,1.0986122886681098,0.17577866248809984,57.0
1804,Brazil,BRA,Americas,United Kingdom of Great Britain and Northern Ireland,3.0,1.0986122886681098,0.17577866248809984,57.0
1805,Brazil,BRA,Americas,United States of America,58.0,4.060443010546419,0.649673455198919,57.0
1806,Brazil,BRA,Americas,Uruguay,9.0,2.1972245773362196,0.3515573249761997,57.0
1807,Brazil,BRA,Americas,Venezuela (Bolivarian Republic of),3.0,1.0986122886681098,0.17577866248809984,57.0
2105,Brunei,BRN,Asia,Australia,1.0,0.0,0.0,67.0
2106,Brunei,BRN,Asia,China,1.0,0.0,0.0,67.0
2107,Brunei,BRN,Asia,Hong Kong,2.0,0.6931471805599453,0.11090398820673722,67.0
2108,Brunei,BRN,Asia,Indonesia,4.0,1.3862943611198906,0.22180797641347444,67.0
2109,Brunei,BRN,Asia,Malaysia,7.0,1.9459101490553132,0.3113468571680022,67.0
2110,Brunei,BRN,Asia,Philippines,2.0,0.6931471805599453,0.11090398820673722,67.0
2111,Brunei,BRN,Asia,Saudi Arabia,1.0,0.0,0.0,67.0
2112,Brunei,BRN,Asia,Singapore,2.0,0.6931471805599453,0.11090398820673722,67.0
2113,Brunei,BRN,Asia,Thailand,2.0,0.6931471805599453,0.11090398820673722,67.0
2114,Brunei,BRN,Asia,United Arab Emirates,1.0,0.0,0.0,67.0
2115,Bulgaria,BGR,Europe,Austria,3.0,1.0986122886681098,0.17577866248809984,62.0
2116,Bulgaria,BGR,Europe,Belgium,4.0,1.3862943611198906,0.22180797641347444,62.0
2117,Bulgaria,BGR,Europe,Cyprus,4.0,1.3862943611198906,0.22180797641347444,62.0
2118,Bulgaria,BGR,Europe,Czechia,2.0,0.6931471805599453,0.11090398820673722,62.0
2119,Bulgaria,BGR,Europe,Denmark,1.0,0.0,0.0,62.0
2120,Bulgaria,BGR,Europe,Finland,1.0,0.0,0.0,62.0
2121,Bulgaria,BGR,Europe,France,3.0,1.0986122886681098,0.17577866248809984,62.0
2122,Bulgaria,BGR,Europe,Germany,11.0,2.3978952727983707,0.3836647634353647,62.0
2123,Bulgaria,BGR,Europe,Greece,4.0,1.3862943611198906,0.22180797641347444,62.0
2124,Bulgaria,BGR,Europe,Ireland,1.0,0.0,0.0,62.0
2125,Bulgaria,BGR,Europe,Israel,2.0,0.6931471805599453,0.11090398820673722,62.0
2126,Bulgaria,BGR,Europe,Italy,7.0,1.9459101490553132,0.3113468571680022,62.0
2127,Bulgaria,BGR,Europe,Luxembourg,1.0,0.0,0.0,62.0
2128,Bulgaria,BGR,Europe,Netherlands,2.0,0.6931471805599453,0.11090398820673722,62.0
2129,Bulgaria,BGR,Europe,Norway,1.0,0.0,0.0,62.0
2130,Bulgaria,BGR,Europe,Poland,2.0,0.6931471805599453,0.11090398820673722,62.0
2131,Bulgaria,BGR,Europe,Romania,3.0,1.0986122886681098,0.17577866248809984,62.0
2132,Bulgaria,BGR,Europe,Russian Federation,8.0,2.0794415416798357,0.33271196462021163,62.0
2133,Bulgaria,BGR,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,62.0
2134,Bulgaria,BGR,Europe,Spain,8.0,2.0794415416798357,0.33271196462021163,62.0
2135,Bulgaria,BGR,Europe,Switzerland,1.0,0.0,0.0,62.0
2136,Bulgaria,BGR,Europe,Turkey,1.0,0.0,0.0,62.0
2137,Bulgaria,BGR,Europe,United Arab Emirates,1.0,0.0,0.0,62.0
2138,Bulgaria,BGR,Europe,United Kingdom of Great Britain and Northern Ireland,10.0,2.302585092994046,0.3684150742590171,62.0
2235,Burkina Faso,BFA,Africa,Algeria,1.0,0.0,0.0,68.0
2236,Burkina Faso,BFA,Africa,Belgium,4.0,1.3862943611198906,0.22180797641347444,68.0
2237,Burkina Faso,BFA,Africa,Benin,1.0,0.0,0.0,68.0
2238,Burkina Faso,BFA,Africa,Côte d'Ivoire,8.0,2.0794415416798357,0.33271196462021163,68.0
2239,Burkina Faso,BFA,Africa,Ethiopia,1.0,0.0,0.0,68.0
2240,Burkina Faso,BFA,Africa,France,1.0,0.0,0.0,68.0
2241,Burkina Faso,BFA,Africa,Ghana,1.0,0.0,0.0,68.0
2242,Burkina Faso,BFA,Africa,Mali,3.0,1.0986122886681098,0.17577866248809984,68.0
2243,Burkina Faso,BFA,Africa,Morocco,1.0,0.0,0.0,68.0
2244,Burkina Faso,BFA,Africa,Niger,7.0,1.9459101490553132,0.3113468571680022,68.0
2245,Burkina Faso,BFA,Africa,Senegal,1.0,0.0,0.0,68.0
2246,Burkina Faso,BFA,Africa,Togo,2.0,0.6931471805599453,0.11090398820673722,68.0
2247,Burkina Faso,BFA,Africa,Tunisia,1.0,0.0,0.0,68.0
2248,Burkina Faso,BFA,Africa,Turkey,1.0,0.0,0.0,68.0
2319,Burundi,BDI,Africa,Kenya,6.0,1.791759469228055,0.28668265069483706,150.0
2320,Burundi,BDI,Africa,Rwanda,6.0,1.791759469228055,0.28668265069483706,150.0
2321,Burundi,BDI,Africa,Uganda,1.0,0.0,0.0,150.0
2328,Cabo Verde,CPV,Africa,Brazil,1.0,0.0,0.0,100.0
2329,Cabo Verde,CPV,Africa,France,3.0,1.0986122886681098,0.17577866248809984,100.0
2330,Cabo Verde,CPV,Africa,Gambia,1.0,0.0,0.0,100.0
2331,Cabo Verde,CPV,Africa,Germany,5.0,1.6094379124341003,0.25751108605227985,100.0
2332,Cabo Verde,CPV,Africa,Guinea-Bissau,1.0,0.0,0.0,100.0
2333,Cabo Verde,CPV,Africa,Luxembourg,1.0,0.0,0.0,100.0
2334,Cabo Verde,CPV,Africa,Morocco,1.0,0.0,0.0,100.0
2335,Cabo Verde,CPV,Africa,Netherlands,2.0,0.6931471805599453,0.11090398820673722,100.0
2336,Cabo Verde,CPV,Africa,Portugal,8.0,2.0794415416798357,0.33271196462021163,100.0
2337,Cabo Verde,CPV,Africa,Sao Tome and Principe,1.0,0.0,0.0,100.0
2338,Cabo Verde,CPV,Africa,Senegal,2.0,0.6931471805599453,0.11090398820673722,100.0
2339,Cabo Verde,CPV,Africa,Spain,1.0,0.0,0.0,100.0
2340,Cabo Verde,CPV,Africa,United Kingdom of Great Britain and Northern Ireland,9.0,2.1972245773362196,0.3515573249761997,100.0
2341,Cabo Verde,CPV,Africa,United States of America,1.0,0.0,0.0,100.0
2356,Cambodia,KHM,Asia,Myanmar,1.0,0.0,0.0,70.0
2357,Cambodia,KHM,Asia,China,10.0,2.302585092994046,0.3684150742590171,70.0
2358,Cambodia,KHM,Asia,Hong Kong,2.0,0.6931471805599453,0.11090398820673722,70.0
2359,Cambodia,KHM,Asia,Lao People's Democratic Republic,5.0,1.6094379124341003,0.25751108605227985,70.0
2360,Cambodia,KHM,Asia,Malaysia,4.0,1.3862943611198906,0.22180797641347444,70.0
2361,Cambodia,KHM,Asia,Philippines,1.0,0.0,0.0,70.0
2362,Cambodia,KHM,Asia,Singapore,9.0,2.1972245773362196,0.3515573249761997,70.0
2363,Cambodia,KHM,Asia,"Korea, Republic of",8.0,2.0794415416798357,0.33271196462021163,70.0
2364,Cambodia,KHM,Asia,Taiwan,3.0,1.0986122886681098,0.17577866248809984,70.0
2365,Cambodia,KHM,Asia,Thailand,8.0,2.0794415416798357,0.33271196462021163,70.0
2366,Cambodia,KHM,Asia,Viet Nam,14.0,2.6390573296152584,0.4222508453747394,70.0
2389,Cameroon,CMR,Africa,Belgium,9.0,2.1972245773362196,0.3515573249761997,73.0
2390,Cameroon,CMR,Africa,Benin,4.0,1.3862943611198906,0.22180797641347444,73.0
2391,Cameroon,CMR,Africa,Central African Republic,2.0,0.6931471805599453,0.11090398820673722,73.0
2392,Cameroon,CMR,Africa,Chad,3.0,1.0986122886681098,0.17577866248809984,73.0
2393,Cameroon,CMR,Africa,Congo,5.0,1.6094379124341003,0.25751108605227985,73.0
2394,Cameroon,CMR,Africa,"Congo, Democratic Republic of the",4.0,1.3862943611198906,0.22180797641347444,73.0
2395,Cameroon,CMR,Africa,Côte d'Ivoire,1.0,0.0,0.0,73.0
2396,Cameroon,CMR,Africa,Equatorial Guinea,5.0,1.6094379124341003,0.25751108605227985,73.0
2397,Cameroon,CMR,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,73.0
2398,Cameroon,CMR,Africa,France,4.0,1.3862943611198906,0.22180797641347444,73.0
2399,Cameroon,CMR,Africa,Gabon,5.0,1.6094379124341003,0.25751108605227985,73.0
2400,Cameroon,CMR,Africa,Kenya,2.0,0.6931471805599453,0.11090398820673722,73.0
2401,Cameroon,CMR,Africa,Morocco,2.0,0.6931471805599453,0.11090398820673722,73.0
2402,Cameroon,CMR,Africa,Nigeria,2.0,0.6931471805599453,0.11090398820673722,73.0
2403,Cameroon,CMR,Africa,Senegal,1.0,0.0,0.0,73.0
2404,Cameroon,CMR,Africa,Togo,1.0,0.0,0.0,73.0
2405,Cameroon,CMR,Africa,Turkey,1.0,0.0,0.0,73.0
2491,Canada,CAN,Americas,Algeria,1.0,0.0,0.0,54.0
2492,Canada,CAN,Americas,Antigua and Barbuda,2.0,0.6931471805599453,0.11090398820673722,54.0
2493,Canada,CAN,Americas,Aruba,2.0,0.6931471805599453,0.11090398820673722,54.0
2494,Canada,CAN,Americas,Australia,1.0,0.0,0.0,54.0
2495,Canada,CAN,Americas,Austria,3.0,1.0986122886681098,0.17577866248809984,54.0
2496,Canada,CAN,Americas,Bahamas,4.0,1.3862943611198906,0.22180797641347444,54.0
2497,Canada,CAN,Americas,Barbados,2.0,0.6931471805599453,0.11090398820673722,54.0
2498,Canada,CAN,Americas,Belgium,6.0,1.791759469228055,0.28668265069483706,54.0
2499,Canada,CAN,Americas,Bermuda,2.0,0.6931471805599453,0.11090398820673722,54.0
2500,Canada,CAN,Americas,Brazil,2.0,0.6931471805599453,0.11090398820673722,54.0
2501,Canada,CAN,Americas,Cayman Islands,2.0,0.6931471805599453,0.11090398820673722,54.0
2502,Canada,CAN,Americas,Chile,1.0,0.0,0.0,54.0
2503,Canada,CAN,Americas,China,15.0,2.70805020110221,0.4332897485403797,54.0
2504,Canada,CAN,Americas,Colombia,2.0,0.6931471805599453,0.11090398820673722,54.0
2505,Canada,CAN,Americas,Costa Rica,3.0,1.0986122886681098,0.17577866248809984,54.0
2506,Canada,CAN,Americas,Cuba,27.0,3.295836866004329,0.5273359874642995,54.0
2507,Canada,CAN,Americas,Denmark,3.0,1.0986122886681098,0.17577866248809984,54.0
2508,Canada,CAN,Americas,Dominican Republic,14.0,2.6390573296152584,0.4222508453747394,54.0
2509,Canada,CAN,Americas,Egypt,1.0,0.0,0.0,54.0
2510,Canada,CAN,Americas,El Salvador,1.0,0.0,0.0,54.0
2511,Canada,CAN,Americas,Ethiopia,1.0,0.0,0.0,54.0
2512,Canada,CAN,Americas,France,19.0,2.9444389791664403,0.47111210285402194,54.0
2513,Canada,CAN,Americas,Germany,19.0,2.9444389791664403,0.47111210285402194,54.0
2514,Canada,CAN,Americas,Greece,2.0,0.6931471805599453,0.11090398820673722,54.0
2515,Canada,CAN,Americas,Grenada,2.0,0.6931471805599453,0.11090398820673722,54.0
2516,Canada,CAN,Americas,Guadeloupe,1.0,0.0,0.0,54.0
2517,Canada,CAN,Americas,Guyana,2.0,0.6931471805599453,0.11090398820673722,54.0
2518,Canada,CAN,Americas,Haiti,1.0,0.0,0.0,54.0
2519,Canada,CAN,Americas,Hong Kong,4.0,1.3862943611198906,0.22180797641347444,54.0
2520,Canada,CAN,Americas,Iceland,2.0,0.6931471805599453,0.11090398820673722,54.0
2521,Canada,CAN,Americas,Ireland,3.0,1.0986122886681098,0.17577866248809984,54.0
2522,Canada,CAN,Americas,Israel,2.0,0.6931471805599453,0.11090398820673722,54.0
2523,Canada,CAN,Americas,Italy,8.0,2.0794415416798357,0.33271196462021163,54.0
2524,Canada,CAN,Americas,Jamaica,10.0,2.302585092994046,0.3684150742590171,54.0
2525,Canada,CAN,Americas,Japan,10.0,2.302585092994046,0.3684150742590171,54.0
2526,Canada,CAN,Americas,Jordan,3.0,1.0986122886681098,0.17577866248809984,54.0
2527,Canada,CAN,Americas,Martinique,1.0,0.0,0.0,54.0
2528,Canada,CAN,Americas,Mexico,27.0,3.295836866004329,0.5273359874642995,54.0
2529,Canada,CAN,Americas,Morocco,1.0,0.0,0.0,54.0
2530,Canada,CAN,Americas,Netherlands,10.0,2.302585092994046,0.3684150742590171,54.0
2531,Canada,CAN,Americas,Netherlands Antilles,1.0,0.0,0.0,54.0
2532,Canada,CAN,Americas,New Zealand,2.0,0.6931471805599453,0.11090398820673722,54.0
2533,Canada,CAN,Americas,Pakistan,3.0,1.0986122886681098,0.17577866248809984,54.0
2534,Canada,CAN,Americas,Panama,1.0,0.0,0.0,54.0
